overallGrowth,22716440.75827641
marginalGrowth,3832066.1341971993
January,-245729.63631288306
February,992641.3441001775
March,184602.76929018207
April,2437851.019025587
May,3673312.076891923
June,2074586.3003702364
July,1639077.5135711469
August,2779674.1128040478
September,833660.7570307741
October,2434971.3464745525
November,3054829.6549367816
December,2856963.500261797
openPrice-0,22716459.195726432
openPrice-1,22716459.195726432
openPrice-2,22716459.195790894
openPrice-3,22716459.195790894
openPrice-4,22716459.195790894
openPrice-5,22716459.195803788
openPrice-6,22716459.19581668
openPrice-7,22716459.195932716
openPrice-8,22716459.195932716
openPrice-9,22716459.195932716
openPrice-10,22716459.195932716
openPrice-11,22716459.196164787
openPrice-12,22716459.196126107
openPrice-13,22716459.19628082
openPrice-14,22716459.196525782
openPrice-15,22716459.196409747
openPrice-16,22716459.196409747
openPrice-17,22716459.19642264
openPrice-18,22716459.196087427
openPrice-19,22716459.19598429
openPrice-20,22716459.19599718
openPrice-21,22716459.195958503
openPrice-22,22716459.19594561
openPrice-23,22716459.195932716
openPrice-24,22716459.19594561
openPrice-25,22716459.19594561
openPrice-26,22716459.19594561
openPrice-27,22716459.19594561
openPrice-28,22716459.19594561
openPrice-29,22716459.19594561
openPrice-30,22716459.195958503
openPrice-31,22716459.195958503
openPrice-32,22716459.195958503
openPrice-33,22716459.195958503
openPrice-34,22716459.195971392
openPrice-35,22716459.19594561
openPrice-36,22716459.195971392
openPrice-37,22716459.19594561
openPrice-38,22716459.19594561
openPrice-39,22716459.19594561
openPrice-40,22716459.195958503
openPrice-41,22716459.195971392
openPrice-42,22716459.195971392
openPrice-43,22716459.195971392
openPrice-44,22716459.195958503
openPrice-45,22716459.195919823
openPrice-46,22716459.19590693
openPrice-47,22716459.195932716
openPrice-48,22716459.195971392
openPrice-49,22716459.19622925
openPrice-50,22716459.196255036
openPrice-51,22716459.196306605
openPrice-52,22716459.19599718
openPrice-53,22716459.19629371
openPrice-54,22716459.19610032
openPrice-55,22716459.196126107
openPrice-56,22716459.196126107
openPrice-57,22716459.196164787
openPrice-58,22716459.196216356
openPrice-59,22716459.19622925
closePrice-0,22716459.195803788
closePrice-1,22716459.195803788
closePrice-2,22716459.195790894
closePrice-3,22716459.195790894
closePrice-4,22716459.195790894
closePrice-5,22716459.19581668
closePrice-6,22716459.19581668
closePrice-7,22716459.195932716
closePrice-8,22716459.19594561
closePrice-9,22716459.195932716
closePrice-10,22716459.196255036
closePrice-11,22716459.196164787
closePrice-12,22716459.196113214
closePrice-13,22716459.196499996
closePrice-14,22716459.196396854
closePrice-15,22716459.19656446
closePrice-16,22716459.196396854
closePrice-17,22716459.19599718
closePrice-18,22716459.196087427
closePrice-19,22716459.195971392
closePrice-20,22716459.19599718
closePrice-21,22716459.195958503
closePrice-22,22716459.195971392
closePrice-23,22716459.19594561
closePrice-24,22716459.19594561
closePrice-25,22716459.195958503
closePrice-26,22716459.19594561
closePrice-27,22716459.195932716
closePrice-28,22716459.19594561
closePrice-29,22716459.19594561
closePrice-30,22716459.195958503
closePrice-31,22716459.195958503
closePrice-32,22716459.19594561
closePrice-33,22716459.195971392
closePrice-34,22716459.195958503
closePrice-35,22716459.195958503
closePrice-36,22716459.195971392
closePrice-37,22716459.19594561
closePrice-38,22716459.19594561
closePrice-39,22716459.195971392
closePrice-40,22716459.195958503
closePrice-41,22716459.195971392
closePrice-42,22716459.195971392
closePrice-43,22716459.195958503
closePrice-44,22716459.19566197
closePrice-45,22716459.195958503
closePrice-46,22716459.19594561
closePrice-47,22716459.19594561
closePrice-48,22716459.196087427
closePrice-49,22716459.19624214
closePrice-50,22716459.196319498
closePrice-51,22716459.196306605
closePrice-52,22716459.19599718
closePrice-53,22716459.19619057
closePrice-54,22716459.19629371
closePrice-55,22716459.196267925
closePrice-56,22716459.196126107
closePrice-57,22716459.196177676
closePrice-58,22716459.196126107
closePrice-59,22716459.19590693
volume-0,22716492.142039306
volume-1,22716547.19446875
volume-2,22716364.336134035
volume-3,22716261.512515888
volume-4,22716516.882787563
volume-5,22716420.624288432
volume-6,22716466.290621243
volume-7,22716406.103342623
volume-8,22716635.52610245
volume-9,22716408.302706227
volume-10,22716370.152826145
volume-11,22716405.77003318
volume-12,22716405.469044328
volume-13,22716436.34684173
volume-14,22716390.88558647
volume-15,22716447.074201524
volume-16,22716447.770894255
volume-17,22716473.477589667
volume-18,22716424.717071738
volume-19,22716490.883529864
volume-20,22716479.531966295
volume-21,22716348.3306204
volume-22,22716363.039465353
volume-23,22716832.099665243
volume-24,22716411.570490886
volume-25,22716399.218949918
volume-26,22716414.821897313
volume-27,22716441.071685977
volume-28,22716419.71676322
volume-29,22715838.92337937
volume-30,22716416.11026127
volume-31,22716442.066261835
volume-32,22716431.74884561
volume-33,22716436.996677697
volume-34,22716333.698103324
volume-35,22716456.444025412
volume-36,22716340.013700902
volume-37,22716544.949883357
volume-38,22716422.318765998
volume-39,22716427.044904947
volume-40,22716428.10361761
volume-41,22716395.85187155
volume-42,22716488.635699324
volume-43,22716394.73681204
volume-44,22716461.302782036
volume-45,22716562.010854963
volume-46,22716420.75674826
volume-47,22716239.52596875
volume-48,22716367.1437135
volume-49,22716489.1966692
volume-50,22716128.330416303
volume-51,22716563.980702296
volume-52,22716637.392127793
volume-53,22716346.464568306
volume-54,22716624.258008834
volume-55,22716588.40903306
volume-56,22716444.572505265
volume-57,22716441.524629287
volume-58,22716445.60563407
volume-59,22716475.875400424
high-0,22716459.195726432
high-1,22716459.195726432
high-2,22716459.195790894
high-3,22716459.195790894
high-4,22716459.195790894
high-5,22716459.195803788
high-6,22716459.19581668
high-7,22716459.195919823
high-8,22716459.19589404
high-9,22716459.195932716
high-10,22716459.195932716
high-11,22716459.196164787
high-12,22716459.196113214
high-13,22716459.19628082
high-14,22716459.196396854
high-15,22716459.196396854
high-16,22716459.196396854
high-17,22716459.195971392
high-18,22716459.196087427
high-19,22716459.195971392
high-20,22716459.195958503
high-21,22716459.195958503
high-22,22716459.19594561
high-23,22716459.195932716
high-24,22716459.19594561
high-25,22716459.19594561
high-26,22716459.19594561
high-27,22716459.195932716
high-28,22716459.19594561
high-29,22716459.19594561
high-30,22716459.195958503
high-31,22716459.195958503
high-32,22716459.19594561
high-33,22716459.195958503
high-34,22716459.195958503
high-35,22716459.19594561
high-36,22716459.195971392
high-37,22716459.19594561
high-38,22716459.19594561
high-39,22716459.19594561
high-40,22716459.195958503
high-41,22716459.195971392
high-42,22716459.195971392
high-43,22716459.195958503
high-44,22716459.19566197
high-45,22716459.19590693
high-46,22716459.19590693
high-47,22716459.195932716
high-48,22716459.195971392
high-49,22716459.196216356
high-50,22716459.196255036
high-51,22716459.196306605
high-52,22716459.19598429
high-53,22716459.19619057
high-54,22716459.196087427
high-55,22716459.19601007
high-56,22716459.196126107
high-57,22716459.196164787
high-58,22716459.196126107
high-59,22716459.19590693
low-0,22716459.195803788
low-1,22716459.195803788
low-2,22716459.195803788
low-3,22716459.195790894
low-4,22716459.195790894
low-5,22716459.195842467
low-6,22716459.195829574
low-7,22716459.195932716
low-8,22716459.19594561
low-9,22716459.195932716
low-10,22716459.196255036
low-11,22716459.196164787
low-12,22716459.196126107
low-13,22716459.196499996
low-14,22716459.196525782
low-15,22716459.19656446
low-16,22716459.196409747
low-17,22716459.19642264
low-18,22716459.196087427
low-19,22716459.19598429
low-20,22716459.19599718
low-21,22716459.195958503
low-22,22716459.195971392
low-23,22716459.19594561
low-24,22716459.19594561
low-25,22716459.195958503
low-26,22716459.19594561
low-27,22716459.19594561
low-28,22716459.19594561
low-29,22716459.19594561
low-30,22716459.195971392
low-31,22716459.195958503
low-32,22716459.195958503
low-33,22716459.195971392
low-34,22716459.195971392
low-35,22716459.195958503
low-36,22716459.195971392
low-37,22716459.19594561
low-38,22716459.19594561
low-39,22716459.195971392
low-40,22716459.195958503
low-41,22716459.195971392
low-42,22716459.195971392
low-43,22716459.195971392
low-44,22716459.195958503
low-45,22716459.195958503
low-46,22716459.19594561
low-47,22716459.19594561
low-48,22716459.196087427
low-49,22716459.19624214
low-50,22716459.196319498
low-51,22716459.196306605
low-52,22716459.19599718
low-53,22716459.196396854
low-54,22716459.19629371
low-55,22716459.196267925
low-56,22716459.196126107
low-57,22716459.196177676
low-58,22716459.196216356
low-59,22716459.19622925
