overallGrowth,14203040.75827641
marginalGrowth,2323158.3177672923
January,-110919.63631288306
February,590091.3441001775
March,139977.76929018207
April,1464046.019025587
May,2267242.076891923
June,1238131.3003702364
July,1042862.5135711469
August,1766804.1128040475
September,563590.7570307741
October,1527391.3464745523
November,1953419.6549367816
December,1760403.500261797
openPrice-0,14203059.195726432
openPrice-1,14203059.195726432
openPrice-2,14203059.195790896
openPrice-3,14203059.195790896
openPrice-4,14203059.195790896
openPrice-5,14203059.195803788
openPrice-6,14203059.19581668
openPrice-7,14203059.195932716
openPrice-8,14203059.195932716
openPrice-9,14203059.195932716
openPrice-10,14203059.195932716
openPrice-11,14203059.196164785
openPrice-12,14203059.196126107
openPrice-13,14203059.196280818
openPrice-14,14203059.19652578
openPrice-15,14203059.196409747
openPrice-16,14203059.196409747
openPrice-17,14203059.19642264
openPrice-18,14203059.196087427
openPrice-19,14203059.195984287
openPrice-20,14203059.195997179
openPrice-21,14203059.195958503
openPrice-22,14203059.19594561
openPrice-23,14203059.195932716
openPrice-24,14203059.19594561
openPrice-25,14203059.19594561
openPrice-26,14203059.19594561
openPrice-27,14203059.19594561
openPrice-28,14203059.19594561
openPrice-29,14203059.19594561
openPrice-30,14203059.195958503
openPrice-31,14203059.195958503
openPrice-32,14203059.195958503
openPrice-33,14203059.195958503
openPrice-34,14203059.195971394
openPrice-35,14203059.19594561
openPrice-36,14203059.195971394
openPrice-37,14203059.19594561
openPrice-38,14203059.19594561
openPrice-39,14203059.19594561
openPrice-40,14203059.195958503
openPrice-41,14203059.195971394
openPrice-42,14203059.195971394
openPrice-43,14203059.195971394
openPrice-44,14203059.195958503
openPrice-45,14203059.195919823
openPrice-46,14203059.19590693
openPrice-47,14203059.195932716
openPrice-48,14203059.195971394
openPrice-49,14203059.19622925
openPrice-50,14203059.196255034
openPrice-51,14203059.196306605
openPrice-52,14203059.195997179
openPrice-53,14203059.196293712
openPrice-54,14203059.19610032
openPrice-55,14203059.196126107
openPrice-56,14203059.196126107
openPrice-57,14203059.196164785
openPrice-58,14203059.196216356
openPrice-59,14203059.19622925
closePrice-0,14203059.195803788
closePrice-1,14203059.195803788
closePrice-2,14203059.195790896
closePrice-3,14203059.195790896
closePrice-4,14203059.195790896
closePrice-5,14203059.19581668
closePrice-6,14203059.19581668
closePrice-7,14203059.195932716
closePrice-8,14203059.19594561
closePrice-9,14203059.195932716
closePrice-10,14203059.196255034
closePrice-11,14203059.196164785
closePrice-12,14203059.196113214
closePrice-13,14203059.196499996
closePrice-14,14203059.196396854
closePrice-15,14203059.196564458
closePrice-16,14203059.196396854
closePrice-17,14203059.195997179
closePrice-18,14203059.196087427
closePrice-19,14203059.195971394
closePrice-20,14203059.195997179
closePrice-21,14203059.195958503
closePrice-22,14203059.195971394
closePrice-23,14203059.19594561
closePrice-24,14203059.19594561
closePrice-25,14203059.195958503
closePrice-26,14203059.19594561
closePrice-27,14203059.195932716
closePrice-28,14203059.19594561
closePrice-29,14203059.19594561
closePrice-30,14203059.195958503
closePrice-31,14203059.195958503
closePrice-32,14203059.19594561
closePrice-33,14203059.195971394
closePrice-34,14203059.195958503
closePrice-35,14203059.195958503
closePrice-36,14203059.195971394
closePrice-37,14203059.19594561
closePrice-38,14203059.19594561
closePrice-39,14203059.195971394
closePrice-40,14203059.195958503
closePrice-41,14203059.195971394
closePrice-42,14203059.195971394
closePrice-43,14203059.195958503
closePrice-44,14203059.19566197
closePrice-45,14203059.195958503
closePrice-46,14203059.19594561
closePrice-47,14203059.19594561
closePrice-48,14203059.196087427
closePrice-49,14203059.19624214
closePrice-50,14203059.196319498
closePrice-51,14203059.196306605
closePrice-52,14203059.195997179
closePrice-53,14203059.19619057
closePrice-54,14203059.196293712
closePrice-55,14203059.196267927
closePrice-56,14203059.196126107
closePrice-57,14203059.196177678
closePrice-58,14203059.196126107
closePrice-59,14203059.19590693
volume-0,14203090.527607448
volume-1,14203147.194468752
volume-2,14202964.336134035
volume-3,14202867.637438301
volume-4,14203116.882787563
volume-5,14203020.624288434
volume-6,14203066.290621245
volume-7,14203006.103342624
volume-8,14203235.121218652
volume-9,14203008.302706225
volume-10,14202970.152826145
volume-11,14203005.77003318
volume-12,14203005.46904433
volume-13,14203036.34684173
volume-14,14202990.885586472
volume-15,14203047.074201522
volume-16,14203047.770894255
volume-17,14203073.477589665
volume-18,14203024.717071738
volume-19,14203091.065242019
volume-20,14203079.531966295
volume-21,14202948.3306204
volume-22,14202963.039465353
volume-23,14203380.354120625
volume-24,14203011.570490886
volume-25,14202999.218949918
volume-26,14203014.821897315
volume-27,14203041.071685977
volume-28,14203019.716763223
volume-29,14202638.118167747
volume-30,14203016.110261267
volume-31,14203042.066261834
volume-32,14203031.74884561
volume-33,14203036.996677695
volume-34,14202933.698103325
volume-35,14203056.444025412
volume-36,14202940.0137009
volume-37,14203144.949883355
volume-38,14203022.318765998
volume-39,14203027.044904947
volume-40,14203028.103617609
volume-41,14202995.85187155
volume-42,14203088.635699324
volume-43,14202994.73681204
volume-44,14203061.302782035
volume-45,14203162.010854963
volume-46,14203020.756748257
volume-47,14202839.52596875
volume-48,14202967.1437135
volume-49,14203089.196669199
volume-50,14202861.422909163
volume-51,14203163.980702294
volume-52,14203237.392127793
volume-53,14202946.464568306
volume-54,14203224.258008834
volume-55,14203188.40903306
volume-56,14203044.572505265
volume-57,14203032.626888048
volume-58,14203036.66008604
volume-59,14203085.582257332
high-0,14203059.195726432
high-1,14203059.195726432
high-2,14203059.195790896
high-3,14203059.195790896
high-4,14203059.195790896
high-5,14203059.195803788
high-6,14203059.19581668
high-7,14203059.195919823
high-8,14203059.195894038
high-9,14203059.195932716
high-10,14203059.195932716
high-11,14203059.196164785
high-12,14203059.196113214
high-13,14203059.196280818
high-14,14203059.196396854
high-15,14203059.196396854
high-16,14203059.196396854
high-17,14203059.195971394
high-18,14203059.196087427
high-19,14203059.195971394
high-20,14203059.195958503
high-21,14203059.195958503
high-22,14203059.19594561
high-23,14203059.195932716
high-24,14203059.19594561
high-25,14203059.19594561
high-26,14203059.19594561
high-27,14203059.195932716
high-28,14203059.19594561
high-29,14203059.19594561
high-30,14203059.195958503
high-31,14203059.195958503
high-32,14203059.19594561
high-33,14203059.195958503
high-34,14203059.195958503
high-35,14203059.19594561
high-36,14203059.195971394
high-37,14203059.19594561
high-38,14203059.19594561
high-39,14203059.19594561
high-40,14203059.195958503
high-41,14203059.195971394
high-42,14203059.195971394
high-43,14203059.195958503
high-44,14203059.19566197
high-45,14203059.19590693
high-46,14203059.19590693
high-47,14203059.195932716
high-48,14203059.195971394
high-49,14203059.196216356
high-50,14203059.196255034
high-51,14203059.196306605
high-52,14203059.195984287
high-53,14203059.19619057
high-54,14203059.196087427
high-55,14203059.196010072
high-56,14203059.196126107
high-57,14203059.196164785
high-58,14203059.196126107
high-59,14203059.19590693
low-0,14203059.195803788
low-1,14203059.195803788
low-2,14203059.195803788
low-3,14203059.195790896
low-4,14203059.195790896
low-5,14203059.195842467
