overallGrowth,28238650.75827641
marginalGrowth,4903275.144733944
January,-359114.63631288306
February,1222341.3441001775
March,239492.76929018207
April,3052876.019025587
May,4587117.076891923
June,2603111.3003702364
July,2096922.5135711469
August,3407374.1128040478
September,1042800.7570307741
October,3001576.3464745525
November,3802114.6549367816
December,3542038.500261797
openPrice-0,28238669.195726432
openPrice-1,28238669.195726432
openPrice-2,28238669.195790894
openPrice-3,28238669.195790894
openPrice-4,28238669.195790894
openPrice-5,28238669.195803788
openPrice-6,28238669.19581668
openPrice-7,28238669.195932716
openPrice-8,28238669.195932716
openPrice-9,28238669.195932716
openPrice-10,28238669.195932716
openPrice-11,28238669.196164787
openPrice-12,28238669.196126107
openPrice-13,28238669.19628082
openPrice-14,28238669.196525782
openPrice-15,28238669.196409747
openPrice-16,28238669.196409747
openPrice-17,28238669.19642264
openPrice-18,28238669.196087427
openPrice-19,28238669.19598429
openPrice-20,28238669.19599718
openPrice-21,28238669.195958503
openPrice-22,28238669.19594561
openPrice-23,28238669.195932716
openPrice-24,28238669.19594561
openPrice-25,28238669.19594561
openPrice-26,28238669.19594561
openPrice-27,28238669.19594561
openPrice-28,28238669.19594561
openPrice-29,28238669.19594561
openPrice-30,28238669.195958503
openPrice-31,28238669.195958503
openPrice-32,28238669.195958503
openPrice-33,28238669.195958503
openPrice-34,28238669.195971392
openPrice-35,28238669.19594561
openPrice-36,28238669.195971392
openPrice-37,28238669.19594561
openPrice-38,28238669.19594561
openPrice-39,28238669.19594561
openPrice-40,28238669.195958503
openPrice-41,28238669.195971392
openPrice-42,28238669.195971392
openPrice-43,28238669.195971392
openPrice-44,28238669.195958503
openPrice-45,28238669.195919823
openPrice-46,28238669.19590693
openPrice-47,28238669.195932716
openPrice-48,28238669.195971392
openPrice-49,28238669.19622925
openPrice-50,28238669.196255036
openPrice-51,28238669.196306605
openPrice-52,28238669.19599718
openPrice-53,28238669.19629371
openPrice-54,28238669.19610032
openPrice-55,28238669.196126107
openPrice-56,28238669.196126107
openPrice-57,28238669.196164787
openPrice-58,28238669.196216356
openPrice-59,28238669.19622925
closePrice-0,28238669.195803788
closePrice-1,28238669.195803788
closePrice-2,28238669.195790894
closePrice-3,28238669.195790894
closePrice-4,28238669.195790894
closePrice-5,28238669.19581668
closePrice-6,28238669.19581668
closePrice-7,28238669.195932716
closePrice-8,28238669.19594561
closePrice-9,28238669.195932716
closePrice-10,28238669.196255036
closePrice-11,28238669.196164787
closePrice-12,28238669.196113214
closePrice-13,28238669.196499996
closePrice-14,28238669.196396854
closePrice-15,28238669.19656446
closePrice-16,28238669.196396854
closePrice-17,28238669.19599718
closePrice-18,28238669.196087427
closePrice-19,28238669.195971392
closePrice-20,28238669.19599718
closePrice-21,28238669.195958503
closePrice-22,28238669.195971392
closePrice-23,28238669.19594561
closePrice-24,28238669.19594561
closePrice-25,28238669.195958503
closePrice-26,28238669.19594561
closePrice-27,28238669.195932716
closePrice-28,28238669.19594561
closePrice-29,28238669.19594561
closePrice-30,28238669.195958503
closePrice-31,28238669.195958503
closePrice-32,28238669.19594561
closePrice-33,28238669.195971392
closePrice-34,28238669.195958503
closePrice-35,28238669.195958503
closePrice-36,28238669.195971392
closePrice-37,28238669.19594561
closePrice-38,28238669.19594561
closePrice-39,28238669.195971392
closePrice-40,28238669.195958503
closePrice-41,28238669.195971392
closePrice-42,28238669.195971392
closePrice-43,28238669.195958503
closePrice-44,28238669.19566197
closePrice-45,28238669.195958503
closePrice-46,28238669.19594561
closePrice-47,28238669.19594561
closePrice-48,28238669.196087427
closePrice-49,28238669.19624214
closePrice-50,28238669.196319498
