overallGrowth,18489150.75827641
marginalGrowth,3057994.4208502667
January,-176019.63631288306
February,776221.3441001775
March,190242.76929018207
April,1921866.019025587
May,2969382.076891923
June,1737061.3003702364
July,1373567.5135711469
August,2251934.1128040478
September,714460.7570307741
October,1978101.3464745523
November,2478384.6549367816
December,2273948.500261797
openPrice-0,18489169.195726432
openPrice-1,18489169.195726432
openPrice-2,18489169.195790894
openPrice-3,18489169.195790894
openPrice-4,18489169.195790894
openPrice-5,18489169.195803788
openPrice-6,18489169.19581668
openPrice-7,18489169.195932716
openPrice-8,18489169.195932716
openPrice-9,18489169.195932716
openPrice-10,18489169.195932716
openPrice-11,18489169.196164787
openPrice-12,18489169.196126107
openPrice-13,18489169.19628082
openPrice-14,18489169.196525782
openPrice-15,18489169.196409747
openPrice-16,18489169.196409747
openPrice-17,18489169.19642264
openPrice-18,18489169.196087427
openPrice-19,18489169.19598429
openPrice-20,18489169.19599718
openPrice-21,18489169.195958503
openPrice-22,18489169.19594561
openPrice-23,18489169.195932716
openPrice-24,18489169.19594561
openPrice-25,18489169.19594561
openPrice-26,18489169.19594561
openPrice-27,18489169.19594561
openPrice-28,18489169.19594561
openPrice-29,18489169.19594561
openPrice-30,18489169.195958503
openPrice-31,18489169.195958503
openPrice-32,18489169.195958503
openPrice-33,18489169.195958503
openPrice-34,18489169.195971392
openPrice-35,18489169.19594561
openPrice-36,18489169.195971392
openPrice-37,18489169.19594561
openPrice-38,18489169.19594561
openPrice-39,18489169.19594561
openPrice-40,18489169.195958503
openPrice-41,18489169.195971392
openPrice-42,18489169.195971392
openPrice-43,18489169.195971392
openPrice-44,18489169.195958503
openPrice-45,18489169.195919823
openPrice-46,18489169.19590693
openPrice-47,18489169.195932716
openPrice-48,18489169.195971392
openPrice-49,18489169.19622925
openPrice-50,18489169.196255036
openPrice-51,18489169.196306605
openPrice-52,18489169.19599718
openPrice-53,18489169.19629371
openPrice-54,18489169.19610032
openPrice-55,18489169.196126107
openPrice-56,18489169.196126107
openPrice-57,18489169.196164787
openPrice-58,18489169.196216356
openPrice-59,18489169.19622925
closePrice-0,18489169.195803788
closePrice-1,18489169.195803788
closePrice-2,18489169.195790894
closePrice-3,18489169.195790894
closePrice-4,18489169.195790894
closePrice-5,18489169.19581668
closePrice-6,18489169.19581668
closePrice-7,18489169.195932716
closePrice-8,18489169.19594561
closePrice-9,18489169.195932716
closePrice-10,18489169.196255036
closePrice-11,18489169.196164787
closePrice-12,18489169.196113214
closePrice-13,18489169.196499996
closePrice-14,18489169.196396854
closePrice-15,18489169.19656446
closePrice-16,18489169.196396854
closePrice-17,18489169.19599718
closePrice-18,18489169.196087427
closePrice-19,18489169.195971392
closePrice-20,18489169.19599718
closePrice-21,18489169.195958503
closePrice-22,18489169.195971392
closePrice-23,18489169.19594561
closePrice-24,18489169.19594561
closePrice-25,18489169.195958503
closePrice-26,18489169.19594561
closePrice-27,18489169.195932716
