overallGrowth,13527030.75827641
marginalGrowth,2195740.1717730397
January,-88534.63631288306
February,559216.3441001775
March,138727.76929018207
April,1377946.019025587
May,2131782.076891923
June,1168966.3003702364
July,1008237.5135711469
August,1689814.1128040475
September,522230.75703077414
October,1471431.3464745523
November,1859249.6549367816
December,1687963.500261797
openPrice-0,13527049.195726432
openPrice-1,13527049.195726432
openPrice-2,13527049.195790896
openPrice-3,13527049.195790896
openPrice-4,13527049.195790896
openPrice-5,13527049.195803788
openPrice-6,13527049.19581668
openPrice-7,13527049.195932716
openPrice-8,13527049.195932716
openPrice-9,13527049.195932716
openPrice-10,13527049.195932716
openPrice-11,13527049.196164785
openPrice-12,13527049.196126107
openPrice-13,13527049.196280818
openPrice-14,13527049.19652578
openPrice-15,13527049.196409747
openPrice-16,13527049.196409747
openPrice-17,13527049.19642264
openPrice-18,13527049.196087427
openPrice-19,13527049.195984287
openPrice-20,13527049.195997179
openPrice-21,13527049.195958503
openPrice-22,13527049.19594561
openPrice-23,13527049.195932716
openPrice-24,13527049.19594561
openPrice-25,13527049.19594561
openPrice-26,13527049.19594561
openPrice-27,13527049.19594561
openPrice-28,13527049.19594561
openPrice-29,13527049.19594561
openPrice-30,13527049.195958503
openPrice-31,13527049.195958503
openPrice-32,13527049.195958503
openPrice-33,13527049.195958503
openPrice-34,13527049.195971394
openPrice-35,13527049.19594561
openPrice-36,13527049.195971394
openPrice-37,13527049.19594561
openPrice-38,13527049.19594561
openPrice-39,13527049.19594561
openPrice-40,13527049.195958503
openPrice-41,13527049.195971394
openPrice-42,13527049.195971394
openPrice-43,13527049.195971394
openPrice-44,13527049.195958503
openPrice-45,13527049.195919823
openPrice-46,13527049.19590693
openPrice-47,13527049.195932716
openPrice-48,13527049.195971394
openPrice-49,13527049.19622925
openPrice-50,13527049.196255034
openPrice-51,13527049.196306605
openPrice-52,13527049.195997179
openPrice-53,13527049.196293712
openPrice-54,13527049.19610032
openPrice-55,13527049.196126107
openPrice-56,13527049.196126107
openPrice-57,13527049.196164785
openPrice-58,13527049.196216356
openPrice-59,13527049.19622925
closePrice-0,13527049.195803788
closePrice-1,13527049.195803788
closePrice-2,13527049.195790896
closePrice-3,13527049.195790896
closePrice-4,13527049.195790896
closePrice-5,13527049.19581668
closePrice-6,13527049.19581668
closePrice-7,13527049.195932716
closePrice-8,13527049.19594561
closePrice-9,13527049.195932716
closePrice-10,13527049.196255034
closePrice-11,13527049.196164785
closePrice-12,13527049.196113214
closePrice-13,13527049.196499996
closePrice-14,13527049.196396854
closePrice-15,13527049.196564458
closePrice-16,13527049.196396854
closePrice-17,13527049.195997179
closePrice-18,13527049.196087427
closePrice-19,13527049.195971394
