overallGrowth,19921230.75827641
marginalGrowth,3298592.3158525885
January,-191204.63631288306
February,836951.3441001775
March,214022.76929018207
April,2058676.019025587
May,3205347.076891923
June,1877526.3003702364
July,1454732.5135711469
August,2449899.1128040478
September,751430.7570307741
October,2154321.3464745525
November,2661034.6549367816
December,2448493.500261797
openPrice-0,19921249.195726432
openPrice-1,19921249.195726432
openPrice-2,19921249.195790894
openPrice-3,19921249.195790894
openPrice-4,19921249.195790894
openPrice-5,19921249.195803788
openPrice-6,19921249.19581668
openPrice-7,19921249.195932716
openPrice-8,19921249.195932716
openPrice-9,19921249.195932716
openPrice-10,19921249.195932716
openPrice-11,19921249.196164787
openPrice-12,19921249.196126107
openPrice-13,19921249.19628082
openPrice-14,19921249.196525782
openPrice-15,19921249.196409747
openPrice-16,19921249.196409747
openPrice-17,19921249.19642264
openPrice-18,19921249.196087427
openPrice-19,19921249.19598429
openPrice-20,19921249.19599718
openPrice-21,19921249.195958503
openPrice-22,19921249.19594561
openPrice-23,19921249.195932716
openPrice-24,19921249.19594561
openPrice-25,19921249.19594561
openPrice-26,19921249.19594561
openPrice-27,19921249.19594561
openPrice-28,19921249.19594561
openPrice-29,19921249.19594561
openPrice-30,19921249.195958503
openPrice-31,19921249.195958503
openPrice-32,19921249.195958503
openPrice-33,19921249.195958503
openPrice-34,19921249.195971392
openPrice-35,19921249.19594561
openPrice-36,19921249.195971392
openPrice-37,19921249.19594561
openPrice-38,19921249.19594561
openPrice-39,19921249.19594561
openPrice-40,19921249.195958503
openPrice-41,19921249.195971392
openPrice-42,19921249.195971392
openPrice-43,19921249.195971392
openPrice-44,19921249.195958503
openPrice-45,19921249.195919823
openPrice-46,19921249.19590693
openPrice-47,19921249.195932716
openPrice-48,19921249.195971392
openPrice-49,19921249.19622925
openPrice-50,19921249.196255036
openPrice-51,19921249.196306605
openPrice-52,19921249.19599718
openPrice-53,19921249.19629371
openPrice-54,19921249.19610032
openPrice-55,19921249.196126107
openPrice-56,19921249.196126107
openPrice-57,19921249.196164787
